,username,text,date
858,inilah_com,Majelis Hakim PN Jakarta Selatan jatuhkan vonis 1 tahun 6 bulan kepada Ahmad Dhani atas kasus ujaran kebencian.Dhani terbukti melanggar pasal 45 a ayat 2 juncto pasal 28 ayat 2 Tentang Informasi Elektronik juntco pasal 55 ayat 1 ke-1 KUHP.Cuitan Twitter mengantarkan Dhani ke bui..#inilahvideo #inilahcom #ahmaddhani #musisi #dewa19 #ujarankebencian #uuite #terpopuler #news #hukum113w,2019-01-28T12:42:44.000Z
859,brilionet,"Ahmad Dhani menjalani sidang putusan atas kasus menebar ujaran kebencian hari ini (28/1). Dalam sidang tersebut, Hakim Ketua, H.Ratmoho diganjar hukuman 1,5 tahun penjara.Diketahui, hukuman tersebut lebih rendah dari tuntutan Jaksa. Hakim Ketua juga meminta sejumlah barang bukti yang disita untuk dimusnahkan.Ratmoho menilai Ahmad Dhani terbukti melanggar pasal 45 huruf A ayat 2 junto 28 ayat 2 UU RI Nomor 19 Tahun 2016 Junto UU Nomor 11 Tahun 2008 tentang ITE junto Pasal 55 ayat 1 KUHP.Adapun pertimbangan putusan tersebut, hal yang memberatkan adalah meresahkan masyarakat, berpotensi memecah belah antar golongan.#ahmaddhani #penjara #hukumanpenjara #UUITE #artispenjara #penjara #hukumanpenjara #dhaniahmad #mulanjameela113w",2019-01-28T11:00:21.000Z
860,lensaberitaindonesia,"#VIRAL___Ahmad Dhani divonis hukuman 1,5 tahun penjara. Sidang digelar di Pengadilan Negeri Jakarta Selatan..Ahmad Dhani diduga telah menyebarkan ujaran kebencian atas mantan Gubernur Jakarta, Basuki Tjahaja Purnama alias Ahok yang saat itu sedang diberitakan menistakan agama Islam..Karena hal itu ia didakwa dengan pasal 45 ayat 2 UU Nomor 19 Tahun 2016 tentang Informasi dan Transaksi Elektronik juncto Pasal 28 ayat 2 Undang-Undang ITE juncto Pasal 55 ayat (1) ke-1 Kitab Undang-Undang Hukum Pidana (KUHP).__via @vivacoid__#lensaberitaindonesia #lensaberita #peristiwa #medan #news #berita #breakingnews #updatenews #like4like #follow4follow #likeforlike #followforfollow #AhmadDhani #ujarankebencian #twitter #sara #musisi #Ahok #GubernurJakarta #BTP #penjara #viralvideos #polisi #narapidana #masalah #uuite #kriminal113w",2019-01-28T10:23:59.000Z
861,imajilive,"#VIRAL___Ahmad Dhani divonis hukuman 1,5 tahun penjara. Sidang digelar di Pengadilan Negeri Jakarta Selatan..Ahmad Dhani diduga telah menyebarkan ujaran kebencian atas mantan Gubernur Jakarta, Basuki Tjahaja Purnama alias Ahok yang saat itu sedang diberitakan menistakan agama Islam..Karena hal itu ia didakwa dengan pasal 45 ayat 2 UU Nomor 19 Tahun 2016 tentang Informasi dan Transaksi Elektronik juncto Pasal 28 ayat 2 Undang-Undang ITE juncto Pasal 55 ayat (1) ke-1 Kitab Undang-Undang Hukum Pidana (KUHP).__via @vivacoid__#tabloidimaji #imajilive #peristiwa #medan #news #berita #breakingnews #updatenews #like4like #follow4follow #likeforlike #followforfollow #AhmadDhani #ujarankebencian #twitter #sara #musisi #Ahok #GubernurJakarta #BTP #penjara #viralvideos #polisi #narapidana #masalah #uuite #kriminal113w",2019-01-28T10:22:53.000Z
862,disperindag_provinsi_jambi,"..@ditjenpktn - Konsumen cerdas harus bisa memilih pangan yang aman dan memenuhi syarat. Syarat seperti apa sih yang membuat sebuah produk pangan dikatakan aman dikonsumsi?1) Memenuhi Sistem Manajemen Keamanan Pangan (ISO 22000)2) Memenuhi Hygiene Sanitary Certificate atau CPPOB (Cara Produksi Pangan Olahan yang Baik) dari BPOM Republik Indonesia.3) Memiliki Nomor Ijin Edar seperti Makanan Dalam/MD, Makanan Luar/ML & Pangan Industri Rumah Tangga/PIRT. ....#KonsumenCerdas#KementerianPedagangan #Kemendag#DitjenPKTN #PerlindunganKonsumen#tertibniaga#UUITE #BelanjaCerdas113w",2019-01-27T12:59:08.000Z
863,ditjenpktn,"Pernah belanja online namun setelah barang diterima ternyata kondisinya tidak sesuai dengan informasi yang ada pada iklan?.Menurut UU No. 8 Th 1999, hal ini dikategorikan sebagai pelanggaran terhadap hak konsumen. Dengan demikian, Sahabat Koncer sepenuhnya berhak menuntut pertanggungjawaban dari penjual.#KonsumenCerdas113w",2019-01-27T10:03:41.000Z
864,redaksirealita,"GRACE NATALIE MINTA Buni Yani DieksekusiLAMONGAN (Realita)- Ketua umum Partai Solidaritas Indonesia (PSI) Grace Natalie mengingatkan aparat hukum agar segera mengeksekusi terpidana pengedit video pidato Ahok pada masa Pilkada DKI 2017 silam, Buni Yani.Pasalnya, vonis terhadap Buni Yani sudah berkekuatan hukum tetap.“Permintaan kasasinya sudah ditolak MA maka sudah sewajarnya jika yang bersangkutan segera ditahan. Apalagi BTP juga sudah dengan taat menyelesaikan masa hukumannya,” ujar Grace.Baca selengkapnya!!!www.realita.co#ungkap #investigasi#bertindakcepat #penistaanagama#editingvideo #durasi#penyebaran #uuite113w",2019-01-27T03:42:48.000Z
865,siberkreasi,"Ketika asik surfing di dunia maya ataupun mencoba aplikasi baru, tetap berhati-hati dengan penggunaan data pribadi. Yuk, Simak beberapa tips supaya tidak terjadi kebocoran data pribadi dan bagaimana cara melindunginya.. #literasidigital literasidigital #siberkreasi #dataprivacy #dataprotection #uuite #bijakbersosmed #google #facebook #twitter #instagram #perlindungandatapribadi #sosmed114w",2019-01-20T02:53:14.000Z
866,disperindag_provinsi_jambi,"..@ditjenpktn - Konsumen cerdas harus bisa memilih pangan yang aman dan memenuhi syarat. Syarat seperti apa sih yang membuat sebuah produk pangan dikatakan aman dikonsumsi?1) Memenuhi Sistem Manajemen Keamanan Pangan (ISO 22000)2) Memenuhi Hygiene Sanitary Certificate atau CPPOB (Cara Produksi Pangan Olahan yang Baik) dari BPOM Republik Indonesia.3) Memiliki Nomor Ijin Edar seperti Makanan Dalam/MD, Makanan Luar/ML & Pangan Industri Rumah Tangga/PIRT. ....#KonsumenCerdas#KementerianPedagangan #Kemendag#DitjenPKTN #PerlindunganKonsumen#tertibniaga#UUITE #BelanjaCerdas114w",2019-01-19T09:33:37.000Z
867,ditjenpktn,"Konsumen cerdas harus bisa memilih pangan yang aman dan memenuhi syarat. Syarat seperti apa sih yang membuat sebuah produk pangan dikatakan aman dikonsumsi?1) Memenuhi Sistem Manajemen Keamanan Pangan (ISO 22000)2) Memenuhi Hygiene Sanitary Certificate atau CPPOB (Cara Produksi Pangan Olahan yang Baik) dari BPOM Republik Indonesia.3) Memiliki Nomor Ijin Edar seperti Makanan Dalam/MD, Makanan Luar/ML & Pangan Industri Rumah Tangga/PIRT. ....#KonsumenCerdas#KementerianPedagangan #Kemendag#DitjenPKTN #PerlindunganKonsumen#tertibniaga#UUITE #BelanjaCerdas114w",2019-01-19T09:29:56.000Z
868,astariintanp,be good. do good. for the good🌚114w,2019-01-19T04:49:20.000Z
869,drnicojuliargo,"Partai “tertentu” bersama calon presiden “tertentu” dalam rangka“tertentu”Membagikan pulsa sejumlah “tertentu”Mohon kirimkan pesan ini ke “sekian” teman  AndaSaya sudah mencobanya, dan saya sudah mendapatkan pulsa tersebut.Ada pesan berantai demikian, bertujuan menjebak, agar pengikut capres tertentu dijerat hukum, dan berpengaruh pada kontestan tertentu.Cermati informasi yang Anda dapat…!!! #waspadahoax#jebakanhoax#uuite#moneypolitic#pemiludamai#salamdamai114w",2019-01-19T03:01:21.000Z
870,jungayupranita,"Sis @graceanastasia.sw ini teman saya di partai.Juga adalah caleg DPRD Provinsi Bali Dapil Denpasar. ..Dalam salah satu postingannya di Instagram, sis Grace mendapat komentar dari salah satu netizen maha benar. Komentar yang kasar, menjijikkan, tidak bermoral dan sangat mendiskriminasikan wanita. ..Bro dan sis tau kan, sekarang sudah ada Undang - Undang ITE?Komentar-komentar yang menyinggung atau merugikan pihak lain (body shaming, berita hoaks, ancaman, serta SARA) dapat dikenakan pasal dalam UU ITE (Undang-Undang Informasi dan Transaksi Elektronik). ..Berdasarkan salinan UU ITE situs web.kominfo.go.id, pelaku:1. Penghinaan atau body shaming di media sosial dapat dijerat dengan Pasal 27 ayat (3) jo Pasal 45 ayat (3) UU No. 11 Tahun 2008 dengan ancaman pidana penjara paling lama empat tahun dan/atau denda maksimal Rp 750 juta.2. Pelaku hoaks atau berita bohong dan menyesatkan sehingga merugikan pihak lain dapat dikenakan Pasal 45A ayat (1) dengan ancaman pidana penjara maksimal enam tahun dan/atau denda paling banyak Rp 1 miliar.3. Kasus yang menimbulkan rasa benci atau permusuhan berdasarkan SARA juga dapat dikenakan Pasal 45A ayat (2) dengan ancaman pidana penjara maksimal enam tahun dan/atau denda paling banyak Rp 1 miliar..Hati-hati dalam berbicara di sosial media, yang anda anggap lucu belum tentu lucu bagi korban emosi/ ejekan/ guyonan anda atau orang yang melihatnya. ..Untuk sis Grace, semoga kasusnya cepat tuntas dan si pelaku lekas tertangkap ya 🙏🙏 #UUITE #Indonesia #GraceAnastasia#KamiPSI #PSI #PartaisolidaritasIndonesia #DenpasarUtara #Denpasar #Stopkekerasanterhadapperempuan #verbalabuse #stopverbalabuse #Denut #toleransi #aasgayupranitadewi #Perempuanharusbangkit #HAM114w",2019-01-18T10:30:56.000Z
871,pelatardotcom,"#sudut pelatardotcomMemang iya negara kita ini menganut asas demokrasi, tapi fungsi akal bukan berarti berhenti. Ketika dikecam malah minta dihargai hak asasi, dan ketika masuk penjara merasa yang paling didzalimi. (nakal boleh tolol jangan)Selengkapnya klik link di bio :).#warganet #netizen #mediasosial #bijakbermedsos #uuite #pelatar #renyah #nggak #bikin #sakit #kepala #nakal #boleh #tolol #jangan #renyahnggakbikinsakitkepala #nakalbolehtololjangan114w",2019-01-18T09:55:15.000Z
872,polisiwonosobo,Reposted from @cyber.nasionalis - Ingat sekarang ada #UUITE yang mengatur #Sosialmedia..#generasiantihoax #milenial #generasimilenial #keberagaman #bersatulahindonesia #tahunpolitik #lawanhoax #indonesiatanpahoax #Pilpres2019 #pilpresdamai #akupancasila #kamipancasila #ideologi #cegahradikalisme #bijakbersosmed #sosmed #stophoax #cintadamai #jagaperdamaian #jokowi #pemudapancasila #damaiindonesiaku #jagapancasila #rawatpancasila #bhinekatunggalika #cegahhoax #nasionalisme #antihoax114w,2019-01-18T02:12:01.000Z
873,beritalima_dulangmas,"Ini Alasan Kejari Surabaya Tidak Menahan Ahmad Dhaniberitalima.com, Kejaksaan Negeri (Kejari) Surabaya tidak melakukan penahanan terhadap Ahmad Dhani, tersangka dalam dugaan ujaran kebencian. Alasan subjektifnya karena ancaman pidana dalam kasus ini 4 tahun penjara dan terdakwa bersikap kooperatif selama menjalani masa penyidikan.Selengkapnya baca di#ahmaddhani #kejarisurabaya #uuite #beritalima #beritalima_dulangmas114w",2019-01-17T13:00:54.000Z
874,inionline.id,"Inionline.Id - Penyidik Subdit Siber Direktorat Reserse Kriminal Khusus Kepolisian Daerah Jawa Timur menetapkan artis Vanessa Angel sebagai tersangka terkait kasus prostitusi online. “Kami sampaikan hasil gelar terakhir terkait periksanya saudari VA, mulai kini kami tetapkan sebagai tersangka, sesuai dengan hasil gelar dan beberapa pendapat ahli, yaitu ahli pidana, ahli bahasa, ahli ITE, ahli dari Kementerian Agama, dari MUI dan juga dari beberapa bukti yang sangat mengaitkan daripada transaksi,” kata Kapolda Jatim, Irjen Pol Luki Hermawan. ""Pasal yang kami tetapkan pasal 27 ayat 1 undang-undang ITE"" tambah Luki. Dalam UU ITE pasal 27 ayat 1 disebutkan, ancaman pidana paling lama kurungan 6 tahun penjara.Selengkapnya: Inionline.Id#news #beritaterkini #beritaterbaru #inionline #inionlineid #iniberita #beritahariini #prostitusionline #vanesaangel #kapoldajawatimur #UUITE114w",2019-01-17T11:56:40.000Z
875,netizenpoldajatim,"Hina Panglima TNI lewat medsos,warga karangrejo Magetan Ditangkap PolisiSumber grup fb @beritamagetanCc : www.lensamagetan.com#netizenpoldajatim#netizenpolresmagetan#beritamagetan#magetan#uuite#damaiindonesiaku#netizencerdas114w",2019-01-17T10:57:33.000Z
876,suaradotcom,"Bantah Kirim Konten Porno ke Mucikari, Lihat Ekspresi Wajah Vanessa Angel.Artis Vanessa Angel memastikan tak pernah mengirim konten berbau mesum ke mucikari Siska. Pernyataan ini sekaligus membantah temuan data digital forensik Polda Jawa Timur. Vanessa mengaku percakapannya dengan Siska sama sekali tak terkait pornografi...-----Temukan info menarik lainnya di @matamatadotcom | @dewikudotcom | @hiteknodotcom | @bolatimesdotcom | @guidekudotcom | @himedikdotcom | @mobimotodotcom - Tanpa Suara Beda Artinya-----..#video #videoshow #instagramvideo #videos #videograms #viralvideos #igvid #instagramvideos #videooftheday #videooninstagram #videogram #instavid #bestvideooftheday #videoininstagram #viral #socialmedia #igvideo #igtv #prostitusionline #kasusprostitusi #vanessaangel #tersangkaprostitusi #UUITE114w",2019-01-17T08:33:02.000Z
877,misaelandpartners,Kasus body shaming di media sosial semakin marak. Bagaimana jerat hukumnya?Swipe➡➡➡...#bodyshaming #cyberbullying #anjasmara #dianitami #mediasosial #hukumanpidana #hukumpidana #uuite #pencemarannamabaik #penghinaan115w,2019-01-11T01:10:07.000Z
878,mnctrijayafm,"#LintasTRIJAYA -ES dan TN, mucikari jaringan prostitusi artis yang melibatkan Vanessa Angel, dijerat pasal berlapis, yakni UU ITE dan KUHP.Selengkapnya cek video berikut!#news #update #info #information #berita #prostitusi #prostitusionline #vanessaangel #mucikari #pasal #UUITE #KUHP #mnctrijaya #1046fm #radio #networks115w",2019-01-10T13:54:10.000Z
879,radiopatria,"#InfoPatria #BlitarHariIni ► UPDATE. Tersangka kasus dugaan pelanggaran Undang2 Informasi & Transaksi Elektronik atau #UUITE hari ini resmi ditahan di Mapolres Blitar.Kasubag Humas Polres Blitar, IPTU Burhanudin mengatakan hari ini lelaki inisial TR tersangka yg tersandung kasus dugaan pelanggaran Undang2 ITE penyebaran #hoax surat palsu #KPK resmi ditahan Kepolisian Satreskrim Polres Blitar.Menurut Burhanudin, hari ini penyidik Satreskrim #PolresBlitar telah menerbitkan surat perintah penahanan terhadap TR, setelah sebelumnya tersangka pernah mengajukan penangguhan penahanan, menurutnya pengajuan penangguhan penahanan itu hak dari tersangka.Namun dalam hal ini, kata dia, #penyidik memiliki pertimbangan baik secara obyektif maupun subyektif dalam penahanan & semua itu juga sudah sesuai di dalam KUHAP.Kuasa hukum dari TR, Hendi Priyono membenarkan jika kliennya ini hari ini ditahan di Mapolres #Blitar.Penahanan TR ini, kata dia, dilakukan saat #tersangka melaksanakan kewajibannya untuk wajib lapor di Mapolres Blitar.Menurut Hendi, sebelumnya TR selalu melakukan #wajiblapor 2 kali dalam seminggu. [foto ilustrasi, dari liputan6com. -din]115w",2019-01-10T11:28:50.000Z
880,karta.margasari,"""Kami pemuda/i anti hoax""✋✋✋#stophoax#Nohoax#kartamargasari#polrestabesbandung .... ..................#Jangan sebarkan berita pararel dan belum jelas keasliannya okee👌👐#UUITE115w",2019-01-10T00:48:46.000Z
881,disperindagsumut,"Mengapa Sahabat Koncer harus pilih produk ramah lingkungan? Karena faktanya produk ini dapat memberi dua manfaat sekaligus. Selain bermanfaat bagi konsumen sendiri, produk ini juga mengurangi resiko pencemaran atau kerusakan lingkungan..#Repost @ditjenpktn• • • .#KonsumenCerdas #KementerianPedagangan #Kemendag #DitjenPKTN #PerlindunganKonsumen #tertibniaga#UUITE115w",2019-01-09T16:47:19.000Z
882,sahabat.hukum,"“There is NOTHING wrong with your body, but there is a lot wrong with the messages which try to CONVINCE you otherwise.""- Rae Smith “Jangan jadikan mulut mereka panutanKamu adalah kamu, tubuhmu adalah tubuhmuSemua berhak diapresiasi, dalam jiwa apapun dalam raga apapunMulut mereka bukan penggerak hidupmuKalian berhak hidup dengan rasa kasih dan cinta bukan kebencian#StopBodyShammingIni Bukan Guyonan, Ini GerakanAgar kita bisa merangkul sesama, bukan saling menjatuhkan.”-sahabat.hukumLINK ON BIO🔥🔥🔥🔥🔥🔥⚖️⚖️⚖️————————————-#socialexperiment #bodyshaming #bully #pidana #uuite #kuhap #kuhp #mahasiswahukum #aspirasimahasiswa #suaramahasiswa #konsultanhukum #hukumonline #hukumindonesia #peradilan #gerakanmahasiswa115w",2019-01-09T12:26:28.000Z
883,internetbaik_sumut,#uuite harus difahami untuk meningkatkan kecerdasan dan kreativitas yang bertanggung jawabSumber gambar: Hukumonline117w,2018-12-26T18:56:21.000Z
884,lenterasepatan,"Seminar Pemuda""Literasi Digital & Pengetahuan UU ITE"".Alhamdulillah acara seminar yang dilangsungkan pada hari Sabtu tanggal 22 Desember 2018 berjalan dengan lancar. Acara ini terselenggara berkat kerjasama dan kolaborasi dengan Kominfo Kab. Tangerang dan Relawan TIK Kab. Tangerang..Terima kasih kepada semua pihak yang terlibat dalam seminar ini termasuk narasumber, peserta dan undangan yang hadir. InsyaAllah kedepannya akan lebih baik lagi penyelenggaraannya..Mudah-mudahan dari seminar ini mendapatkan ilmu yang bermanfaat untuk disebarkan pada orang lain, Amiinn...Sepatan cerdas tanpa ngegass...!...#lenterasepatan #sepatan #sepatanjasa #tangerang #kabupatentangerang #kabtangerang #tangeranggemilang #banten #indonesia #nkri #abouttng #exploretangerang #kecamatansepatan #pemuda #seminar #literasidigital #uuite #seminarliterasidigitaldanpengetahuanuuite #relawantik #kominfo #polseksepatan #kangabdu117w",2018-12-26T10:10:48.000Z
885,infocrbtv,"Postingan akun facebook Ilyas Ilyas dinilai mendoakan Cirebon tertimpa bencana membuat warganet geram. Dalam postingan tersebut ia menuliskan ""Setuju kabar tsunami ke Cirebon dengan alasan agar tidak ada jinah dikalangan anak muda,"" tulis akun tersebut.-Dirasa membuat resah, Polres Cirebon Kota turun tangan dan menetapkan pemilik akun Ilyas-Ilyas sebagai DPO. Pada postingan facebook Sat Intelkam, Polres Cirebon Kota, tertulis bahwa tersangka terkena pasal nomor 11 tahun 2008 UU ITE. ""Barangkali ada yang melihat atau mengetahui keberadaan orang ini tolong segera beritahu pihak kepolisian terdekat.""-Ada yang kenal?-Follow, like, komentar dan tag temanmu untuk ikut bersama kita guys!-#crb #infocrb #cirebon #sejarahcirebon #newsoftheday #trending #trendingtopic #repost #viral #video #quotes #berita #nasional #indonesia #photooftheday #instalove #like4like #instacool #instalike #instafood #uuite #facebook #dpo #polrescirebon #kotacirebon117w",2018-12-26T02:44:44.000Z
886,infocrbcom,"Postingan akun facebook Ilyas Ilyas dinilai mendoakan Cirebon tertimpa bencana membuat warganet geram. Dalam postingan tersebut ia menuliskan ""Setuju kabar tsunami ke Cirebon dengan alasan agar tidak ada jinah dikalangan anak muda,"" tulis akun tersebut.-Dirasa membuat resah, Polres Cirebon Kota turun tangan dan menetapkan pemilik akun Ilyas-Ilyas sebagai DPO. Pada postingan facebook Sat Intelkam, Polres Cirebon Kota, tertulis bahwa tersangka terkena pasal nomor 11 tahun 2008 UU ITE. ""Barangkali ada yang melihat atau mengetahui keberadaan orang ini tolong segera beritahu pihak kepolisian terdekat.""-Ada yang kenal?-Follow, like, komentar dan tag temanmu untuk ikut bersama kita guys!-#crb #infocrb #cirebon #sejarahcirebon #newsoftheday #trending #trendingtopic #repost #viral #video #quotes #berita #nasional #indonesia #photooftheday #instalove #like4like #instacool #instalike #instafood #uuite #facebook #dpo #polrescirebon #kotacirebon117w",2018-12-26T01:58:36.000Z
887,disperindag_provinsi_jambi,"..Konsumen Cerdas harus teliti sebelum membeli. Manfaatkan forum atau consumer report di situs jual beli produk untuk mencari tahu sebanyak mungkin informasi seputar produk tersebut.Dengan rajin membaca review produk, kamu bisa mendapat info, saran, atau rekomendasi dari konsumen lain.#KonsumenCerdas #BelanjaCerdas #KementerianPedagangan #Kemendag #DitjenPKTN #PerlindunganKonsumen #UUITE...akun resmi Disperindag Provinsi Jambi :http://bit.ly/Instagram_DisPerInDag_Provinsi_Jambihttp://bit.ly/Twitter_DisPerInDag_Provinsi_Jambihttp://bit.ly/Facebook_DisPerInDag_Provinsi_JAMBImenemani para #KantiPerInDagJambiBERGABUNGLAH DI http://bit.ly/Halaman_kamidan berita selengkapnya silakang klik link berikut http://bit.ly/Humas_Provinsi_Jambi#SafariKopi#KopiJambiUntukDunia#InternationalCoffeeDay#InternasionalCoffeeDay2019inJambi#JambiTUNTAS2021#BravoJambiTUNTAS2021#KerjaKitaPrestasiBangsa#KementerianPerIndustrian#KementerianPerDagangan#KitaTidakSamaKitaKerjaSama#KonsumenCerdas #KonCer#PerlindunganKonsumen#CintaiProdukDalamNegeri#BanggaMemakaiSNI#100PersenIndonesia117w",2018-12-25T19:20:41.000Z
